idx,n,w,sw,ln
7312,28,361413483.35714287,9361.419251014207,16.06983775237984
4756,28,369321343.46428573,10336.017479806253,16.294906135591315
3181,28,50638539.60714286,3499.799625381967,14.784921068066637
8049,28,33523719.035714287,3318.559542741187,14.871681806361876
2878,28,681707732.7857143,15167.17942546826,17.294158707616635
6759,28,1102913833.5,14126.297304567503,16.499041476754552
10168,28,280482048.89285713,8650.015435701627,16.52176103246363
3177,28,197160113.35714287,6780.8663486898,15.199939357874756
967,28,243271505.42857143,10156.384997798476,16.91579318124471
10171,28,113851221.60714285,5728.596008750459,15.73894221361204
6764,28,108649692.85714285,5101.818691235959,15.339690007917138
2266,28,299875856.78571427,8601.223107350577,16.321930919489688
7977,28,94934225.75,5832.910171105164,15.769310203185835
6769,28,157716004.57142857,7610.561759078505,16.194198289537706
7978,28,73705824.42857143,5332.011444648718,16.006872717504937
6903,28,1057547523.8571428,13725.77600286948,16.245526554226256
2760,28,1087829517.2857144,14663.490420994187,17.14323368023734
6738,28,1150634280.4285715,14517.515629918635,15.985151309374958
3209,28,21570581.714285713,3206.1735798490868,15.336404151755756
4624,28,661385938.75,13762.352842937438,17.020388498646206
10209,28,120172193.03571428,6069.3939017279545,16.04638205996534
2081,28,317069700.4285714,10465.357571329674,16.847575576312657
8441,28,1421148151.75,18987.659126372488,17.233319680245934
3210,28,174015601.85714287,6485.43742540144,15.687531118068204
8436,28,1859412440.0714285,19356.551919946145,16.67442040693212
6713,28,198921850.2142857,6866.289621919487,16.055348843637642
333,28,33080879.285714287,4704.632187766305,16.401595041320444
8267,28,222798839.0357143,7329.63941408226,16.07207769214812
8429,28,697586840.75,12057.802635714703,16.11697940573068
10160,28,210082518.25,8001.32746282805,16.107072071782138
4803,28,133106617.07142857,6511.583761949148,15.983977775972454
2424,28,837190224.6428572,14403.423598041745,16.554083029055978
7329,28,40327580.35714286,3619.044506520496,15.319575678973225
2092,28,891067319.3571428,14962.00958167679,16.569039276034406
6729,28,973615884.8571428,12630.628761126665,16.25926481778755
2093,28,851750883.2142857,12788.30896858476,16.48911054996807
2095,28,234018274.67857143,7384.785103112232,16.07548171454705
6907,28,257449971.0357143,9052.286617336105,16.299211354799063
7208,28,415356040.71428573,12437.271620716096,17.18529690669796
8299,28,50909171.35714286,4144.118908357193,15.606453299859307
8304,28,1044522018.1428572,13102.716671754752,16.598457436463622
6559,28,59672963.571428575,5459.8490753320175,16.207062075156127
2778,28,194506340.64285713,7163.867997543688,15.8930413886148
398,28,170866136.89285713,7493.758482441214,16.053467164243965
8029,28,767921967.5357143,13862.242639811187,17.126167281840356
6822,28,197929334.9642857,7831.447944352237,16.112965694264382
2388,28,138744486.85714287,7573.887347782499,16.49948381190095
8348,28,245243435.35714287,8191.688289256322,16.46610202959354
3148,28,144004265.57142857,6077.633522236734,15.715879975212104
2233,28,323972264.4285714,8348.798361741185,15.934975689073847
6857,28,681955810.6428572,12764.37345898269,16.851082036071542
2403,28,222388103.82142857,9134.26312054644,16.687851991344917
4769,28,77895385.46428572,5319.238556237141,15.79006043074706
7263,28,16850016.57142857,3227.466705849283,15.595797319588154
8010,28,599431885.1071428,11273.333994434459,16.480872591538514
8011,28,637842894.1071428,10515.03038662076,16.324218438735855
211,28,93145679.71428572,5640.800528973211,15.85296748269124
6845,28,220866613.42857143,7361.505047454287,16.16233220610457
3138,28,29210922.57142857,4000.800008342167,15.672319026929562
3134,28,1967795400.0357144,23309.04324257849,17.463031122059927
10196,28,97718894.35714285,4324.099375623703,15.318628517413389
2240,28,631407069.3928572,14560.43875654032,17.403368902010666
2401,28,47215150.46428572,4737.123617934449,15.798719618263933
4520,28,361176829.46428573,12284.17104664561,17.25803495100705
3150,28,197845115.10714287,6006.047084370332,15.531137006743373
2833,28,285333805.1785714,8708.481160192376,15.979109175965686
6813,28,211340868.57142857,6578.193187888025,15.619641499004329
678,28,785204815.3214285,15637.411339189524,17.132031224392573
7979,28,99899174.85714285,5130.829665830692,15.764588107033024
6778,28,235988273.92857143,8398.570625333294,16.362794249003578
10308,28,100083382.89285715,6126.279701060309,15.955628404896913
2183,28,1215760114.9285715,18777.891854359397,17.456664667132955
674,28,293026209.85714287,8868.060000372896,16.21579104939816
6788,28,251043677.82142857,8086.476833145018,16.282147932783
7986,28,389243078.0,10295.297130597657,16.218709571480083
4779,28,671318093.6071428,12980.747853742896,16.852995102715177
2788,28,67977554.35714285,5799.819599708847,16.446480514001983
7285,28,97819951.03571428,5992.249380443653,15.868569441921176
6872,28,950040582.3928572,10609.363717171886,15.835232533253418
8309,28,389851493.5,12138.039082500938,16.940828954221423
7988,28,127438064.46428572,6268.52845801665,15.447878900527881
8310,28,1614987074.0714285,21245.540532700164,18.147042006140065
4776,28,51288538.39285714,3971.7473344357495,15.591709201235444
700,28,24923504.10714286,3515.1045201995976,15.215727977723
959,28,190761422.85714287,6530.983730894758,15.734230137381742
7993,28,684458102.3928572,14243.209485917436,16.881400688411173
7273,28,125751663.57142857,6053.292009869924,15.854356801650187
8311,28,1008437088.6785715,12653.69806812536,16.227452865469065
7941,28,540432853.0357143,9638.288793870835,16.556408926233033
10266,28,135915204.64285713,7727.844502133822,16.90034479947221
8462,28,44832211.71428572,4471.36876761745,15.726788224566546
6686,28,48657927.25,3896.9335067362254,15.248249931660533
2720,28,65630746.35714286,5306.117382247758,15.917900872891009
8555,28,530031145.0714286,10625.7317220823,15.906175343039568
1989,28,152426363.57142857,5708.164753377212,15.214281363162552
10132,28,690838551.2142857,14202.955362612203,17.368904795985767
2721,28,267625170.17857143,8872.594191411159,16.36042126813727
7417,28,361484140.28571427,8823.873974988548,16.49109412094264
7416,28,109547436.42857143,6756.482635409687,16.164575570090157
4831,28,135874418.7142857,6207.742079052675,16.172613232720913
3082,28,83340969.17857143,4846.706943950863,15.45324736541331
3083,28,236334911.2857143,8282.80894418272,16.220096453672635
6606,28,416418205.8214286,12682.41478135406,17.32836096353508
10133,28,179576465.2142857,7018.427584537844,16.093639360409433
2723,28,103234251.10714285,5438.309114601042,15.31698842694878
8545,28,967652853.9285715,14861.019805302825,16.486765917303135
8543,28,919897509.2857143,13204.441396442051,16.20645879604125
10215,28,860683205.6071428,13511.092153696398,16.8751957870156
2724,28,135392097.57142857,7813.136020984831,16.74198075466274
6615,28,36191206.35714286,3952.080621444347,15.328224466794452
6618,28,341045661.96428573,9985.057205318442,16.521526082864753
8536,28,211384945.4642857,8029.576724421022,16.573105142384858
3244,28,1017583161.3571428,11775.26697999981,15.921936414057933
10218,28,1002456187.6071428,12192.56585697759,15.883591522822803
2709,28,81346969.14285715,5477.588077953152,15.955960236268137
8564,28,277977007.53571427,8588.528553421736,16.263492312879155
4608,28,64928570.071428575,5589.638058031825,16.279426263582373
8089,28,162034334.42857143,7251.7099327027445,16.23562472155744
7441,28,715978604.0357143,13564.63999702615,17.15153526093986
8235,28,141106685.7857143,6679.700263383812,16.158189891349895
7852,28,976325022.1071428,15585.91703009348,16.7239367277874
8596,28,291741847.71428573,9209.28880704591,16.44089433631859
6567,28,650362772.25,13263.537265981078,16.67001652688088
385,28,250781119.89285713,9186.72521582238,16.481768614352582
7853,28,1514965623.5357144,20322.48303521374,17.047540844275947
10117,28,406735410.89285713,8697.9048701886,15.854739679642577
979,28,296720042.39285713,8671.248594260831,16.13916446717352
951,28,268619723.96428573,10259.769408447402,17.034610141689893
7429,28,584544056.7142857,14700.517243325647,17.110497102393968
8585,28,288365530.4285714,8972.489965553616,16.372303402505995
8582,28,233486770.67857143,7632.120782703894,15.9264224676341
6578,28,119594819.57142857,5740.670419759603,15.882281381823955
4422,28,1263516592.7142856,17700.071120641678,17.299753500697044
7428,28,124964292.35714285,5810.2913269978035,15.93528664740511
6583,28,89271802.03571428,3938.637712254545,15.052981331673768
10289,28,269278612.8214286,8662.765962951013,15.978497046951315
8239,28,255689130.89285713,8800.12627873144,16.428157883182195
4665,28,165904050.4642857,7147.995971812013,16.158421513186997
7406,28,159508785.75,6938.196071731668,16.31464452424179
4461,28,271697449.5,7977.481735829054,16.013850056610337
331,28,659573049.7857143,13866.822846166711,17.675562351981437
2039,28,326710199.14285713,9247.446914004298,15.998960370815933
6657,28,54512037.39285714,5060.699075071939,15.934011703692045
2278,28,172980755.17857143,7130.236519736917,16.237187857638435
3101,28,214222019.67857143,7611.707434967623,16.01122245679604
2744,28,140251024.9642857,7959.198427003117,16.854518055576303
227,28,1559840005.4642856,22060.58633338194,17.73764747927504
7926,28,168377309.39285713,6380.726989655233,15.443043135779012
4813,28,44727070.39285714,4352.689857375195,15.446645627804482
3227,28,196888654.0357143,5904.841547709899,15.398733321280961
2751,28,554697083.3928572,10895.943271839973,16.373723535327958
4817,28,931606758.8571428,11503.872165213983,16.638788003907123
2051,28,273097280.53571427,10624.277543280885,17.107325992430326
2889,28,1109808277.857143,16917.541377628575,16.758236260181764
6677,28,105154045.32142857,4933.2118914727935,15.637500711320115
6679,28,270925574.10714287,8669.89457484185,16.055224827315268
2436,28,395145776.35714287,12543.723004327854,17.24423117537577
2432,28,50567076.46428572,4567.323293553518,15.78694246946962
2071,28,130539086.96428572,6194.270295008997,16.039738050656347
176,28,1229677811.142857,18345.533187277088,17.633934562104805
7350,28,93609228.0,5875.452805289143,15.691384958255819
8503,28,57198976.178571425,4882.054783073037,15.867224148105866
2890,28,1049292587.8214285,16130.061489228425,16.751151062930976
7875,28,348080221.10714287,10291.445045181348,16.82923454570532
6636,28,68879159.64285715,5521.342691956086,16.117771802184944
549,28,604068788.5357143,13205.63573608144,17.0784295971131
901,28,171611233.92857143,7618.848845443855,16.342851996363112
2015,28,32482029.25,4029.024831164727,15.679890072168957
10138,28,155287458.75,6513.904526964339,15.70396977861041
2732,28,254295385.5,8438.395656421488,16.450769958081427
6632,28,255534429.17857143,8880.281224147357,16.19865797163034
7888,28,54858278.75,5215.165192424147,16.180751001239148
3097,28,37251330.5,3542.563800472167,15.030780885839402
10329,28,846886863.2142857,18292.313467747812,17.85130618956616
7386,28,167811353.2142857,7683.641153790161,16.64571236886291
4619,28,541064470.4285715,9978.18764850951,16.569272394172728
4822,28,101975625.17857143,5119.898107829186,15.40478190864188
3098,28,105472093.39285715,5088.784974003383,15.621400177148017
6642,28,370753869.9285714,9625.22946104104,15.788130558776148
6937,28,698987305.1428572,14139.90328777466,16.75005400665929
7189,28,137459981.25,6832.744242351769,16.061725808103237
2034,28,1079414200.1785715,14235.953924544852,16.89387371330737
10142,28,932042442.8214285,10344.174777781825,16.03538663509512
4818,28,222652521.7857143,7533.388546148647,16.23005455834449
2441,28,587559446.7857143,13175.74552604184,16.914235353539897
7076,28,146106991.5357143,6242.250426737531,15.78912903488229
9029,28,200994645.4642857,7707.904988267126,16.66677307792359
3380,28,362714710.46428573,10148.387263492217,16.76247628396463
5687,28,414285470.60714287,10466.253402021306,16.34740956547109
3567,28,149864357.7857143,6647.547927479374,16.121169409421977
10023,28,110085009.10714285,5777.725560626428,15.832240387106902
1322,28,30477574.964285713,4029.3524654115186,15.708347279168427
573,28,538448545.4285715,9817.77056720087,16.26035488054883
9635,28,119176148.07142857,7024.5357168451055,16.214618376010737
3964,28,583133048.9285715,14620.269512713017,17.070212500434664
1751,28,57857062.03571428,4174.97613604575,15.35184943489537
5903,28,263922704.64285713,8611.480600565916,16.2279813670152
1752,28,49131948.0,4715.555971717702,15.911601226510482
3681,28,1091675801.0357144,17859.75754786569,17.287075998754798
5453,28,123036218.60714285,4963.573763663869,15.204417561610796
5452,28,228549113.75,8146.071814745598,15.944854017593654
1315,28,458158403.21428573,6950.594825675011,15.106167712992027
5448,28,150918536.39285713,6654.063557920822,15.916876387241004
9006,28,1038244477.8571428,12922.358138329408,16.172393121440138
3689,28,132905539.03571428,6432.611967775189,16.145241008141998
3691,28,1133308642.2142856,18855.197274549377,17.54498795285638
5689,28,1124626364.0,13435.279470774953,15.92712197539143
9625,28,139406780.2857143,6332.878768265195,15.89862512825377
9019,28,328535054.85714287,6854.158857888045,15.773998898878187
1585,28,1024370385.3571428,13062.585617185823,16.513104333756885
9607,28,253181133.14285713,7895.86164422356,15.941620041759831
6076,28,135901432.57142857,7183.202040039794,16.184106193726812
10009,28,243607046.39285713,7754.917533104767,16.016442233488736
3942,28,237132941.35714287,7359.131055394022,15.654452717740657
1107,28,84774175.07142857,4033.453448983427,14.875513052178462
5103,28,74367026.60714285,5411.217635567463,16.02830079406019
5924,28,321779950.5,9167.35184346848,15.705861536608893
5493,28,28725181.035714287,3668.0614843250837,15.47896655604087
4976,28,1426429857.142857,19575.24122809285,17.617772478068606
611,28,72861940.25,5741.659144158249,16.145064327423547
6102,28,1063178280.5357143,13234.557090648534,16.21331570811802
1042,28,71785949.82142857,5154.918473313543,16.01226968080909
853,28,197965407.7142857,7637.803501059382,16.100070086060413
1108,28,97645995.67857143,5064.386808203184,15.59126778619068
852,28,232746280.7142857,9147.384586758828,16.78865347165855
5486,28,508708305.53571427,8540.46885533155,15.950170326353382
9919,28,1019366881.4642857,16240.704859855565,16.984169092740977
9920,28,1034111522.5714285,16512.208848507074,17.0267078011215
5098,28,641098232.4285715,13993.447115804205,17.105413862598613
9865,28,339536054.71428573,10534.276936594679,16.894352787109607
10025,28,864166830.8571428,9327.506324922066,15.853630708394828
825,28,877365002.8928572,16008.421860200036,17.22751627042667
6160,28,135694540.2142857,6217.868442101748,16.031868264355854
3529,28,404817265.1785714,11639.841026067434,16.886249068474324
3528,28,480250222.03571427,12399.299703964425,16.85936674839652
9668,28,927824045.8928572,11848.076753039704,16.683270268839408
5412,28,1275381793.142857,17732.574890564618,17.416110250545778
8978,28,111519915.17857143,5161.040632439491,15.425859956903833
1301,28,71994372.42857143,5882.651315654987,16.25778955698532
9193,28,954949810.3571428,14230.434190153595,16.435171184331644
638,28,140545710.7857143,5672.595972637079,15.504510685726485
3992,28,56717161.60714286,4870.134203996145,15.845882330668715
9397,28,655568069.3571428,11612.687789275902,16.734343530419203
9367,28,819179097.7142857,17956.35319937934,17.719927565005143
5873,28,124520997.75,6031.784633231707,16.05381257346766
5174,28,969585369.3571428,12269.253012555566,16.506775035693536
5175,28,139522238.2142857,6475.711094288033,16.167944364236792
9355,28,1098626666.607143,14874.995580232706,16.587998737694683
6167,28,483304263.75,8315.915667019712,15.726505698926816
5398,28,170270404.85714287,7536.986112070116,15.946255530943958
596,28,244291258.17857143,8370.415754112108,16.32837646314325
1116,28,222978260.82142857,8698.619325362019,16.7062971008747
3696,28,1286984106.9642856,21126.22937514686,17.649788762543057
3982,28,1432196596.9285715,20592.40798397184,17.563182982249895
626,28,222652441.7142857,8025.27973758922,15.966215706525047
3794,28,155775144.7857143,7036.074087409089,15.961910601773596
9001,28,125187101.39285715,6140.563665828508,16.285678961895908
5895,28,155720120.0357143,6484.538245927508,15.890165233740374
3975,28,847132168.1071428,15541.546576658653,17.593764142915713
1115,28,966835437.1071428,12176.580183864973,16.750117402677724
3976,28,718823864.8928572,13779.60577948037,17.167198326968524
3977,28,601144664.1071428,11429.389926062853,16.960835858542577
6139,28,242792215.64285713,8173.927890527077,16.201222296435976
9928,28,1145606159.0714285,19207.41905555422,17.506573529454755
822,28,622707427.3928572,9493.54354734664,16.021613049925616
9654,28,902756033.4642857,10273.787749677558,15.848489412299925
3789,28,483338181.9285714,7405.244725402433,15.863941705613348
3632,28,244556173.35714287,7171.1881318729265,15.559291558287624
575,28,164440854.67857143,7079.045857673686,16.064200364324016
5166,28,121882726.75,5692.35695471139,15.747344922266558
3778,28,159357401.25,7514.067034062655,16.316177818335483
1599,28,28549660.75,3775.4340051069344,15.403988916450603
9437,28,93088626.82142857,4614.376150367156,15.187833296233197
6075,28,186591079.2857143,7133.577753248732,16.35700459357072
5505,28,269491408.5,10033.984825750666,16.844119217997097
3850,28,270267240.0,9705.130910142843,16.689564050260223
5964,28,41897112.071428575,3874.5746198206543,15.193608043306678
5999,28,1248239399.25,16793.66279677384,17.156895261221315
3896,28,58642844.178571425,4693.940110646335,15.452211489494376
6004,28,163106478.4642857,7375.693134990991,15.92976151799597
4262,28,625872463.2857143,11225.615691953228,16.844550318230652
3900,28,808015474.0714285,15435.602909647367,16.681363265609406
4160,28,211287710.92857143,8098.604970366993,16.314550386854055
9887,28,531898085.75,11650.808976331926,16.65530011861145
117,28,805153460.2142857,13578.356661591179,16.5043592858574
6021,28,282752743.1785714,7717.548217794342,15.642137541046257
3849,28,221116764.75,7343.90713809061,16.006371152481723
5959,28,198442193.60714287,6988.259817902343,15.887543745073927
9126,28,1719393388.25,20985.585701638553,17.32296274006043
1672,28,96434228.89285715,4650.6726851137055,15.482889843291034
9979,28,664496701.7857143,12826.940066251833,16.39349458841014
3910,28,195190059.5357143,6206.968550409059,16.05452057921328
9980,28,364412045.25,9813.616905998171,16.335930159992714
9526,28,1054504307.8214285,13829.28341448834,16.630178861673127
9479,28,19377194.535714287,2680.009927785625,14.856292268237263
5575,28,82690082.75,5372.482984803825,15.66983474783393
1052,28,836018085.0714285,15339.19250018236,17.135280585267903
9897,28,531956752.8214286,11215.926590211633,16.77002378504772
5986,28,937093779.6071428,10737.132553352723,16.196576245494715
1385,28,69170301.39285715,5797.2992933778205,16.428037495171097
1660,28,347311322.53571427,9759.048844463889,16.24644204394807
5979,28,263160838.0,8741.956893507866,16.40047861039064
4259,28,200358972.5,7658.529183062872,16.24243201213533
5992,28,106117145.07142857,4870.990728441982,15.457897808613827
9110,28,286881285.1785714,10380.457406005355,16.840371682280935
5975,28,44616234.321428575,4478.596521101913,15.662568635554038
5121,28,239537567.5,8316.77352141744,16.476194933521324
3883,28,357486169.5,9785.641103035869,16.52049874355069
1095,28,188523969.0357143,7183.550135751378,15.81061607005724
588,28,158404164.0357143,8153.580059861206,16.994397279353645
9509,28,242997664.57142857,9211.722784024461,16.606854503275493
5007,28,80946326.03571428,4754.544349126271,15.57643545682639
9113,28,771921802.25,15382.042260958096,17.125852025118228
9114,28,435449772.10714287,11599.492268320533,16.772783938933987
9517,28,104986982.25,5078.034589082849,15.475011497529339
1674,28,207298715.39285713,7422.184937547875,16.00580078575199
9967,28,115652348.89285715,6970.695058759199,16.337614083915206
5655,28,67984692.32142857,4709.137867650624,15.653561026721578
9573,28,71765593.42857143,4990.587686386352,15.509108889468791
1705,28,62652586.78571428,5416.94971681108,16.323212470469674
9907,28,361419249.0714286,10732.187936880302,16.18327882198739
9910,28,575093206.1071428,12199.679422945972,16.76704699823216
3820,28,377377570.71428573,9104.153987018168,16.465576948615954
1713,28,75358742.35714285,4448.221903391562,15.27295768896893
1049,28,102250616.25,5224.748164623685,15.85412885162103
9454,28,1039014088.75,13228.887555936546,16.568865658744134
805,28,937777372.4642857,14428.0129726091,16.78187858434722
5525,28,142517079.25,6113.129672416685,15.870368775032206
9129,28,1856265802.607143,19157.255115760236,16.653455619408703
9576,28,1008037245.5714285,13030.91387517472,16.580389835554826
5143,28,54626964.60714286,4835.600830394708,15.718925758639703
9915,28,16995306.35714286,3025.458065535957,14.889866037407986
1729,28,180684992.25,7378.391378858527,16.186557889333397
5146,28,73240256.78571428,5413.719147127021,15.995356963846174
1633,28,116465194.46428572,6969.025398240775,16.474356588929513
9878,28,490159823.10714287,8867.167584247243,16.278715666344432
5653,28,301272326.39285713,10258.097465728044,16.753881337051066
9560,28,75014133.64285715,5703.558804251858,16.21165784101056
6044,28,708733771.2857143,13093.122340798716,16.462893765116252
3655,28,147787133.14285713,7189.6052509292485,16.40598825266995
5140,28,685106831.8214285,12239.43115281717,16.68264459589053
1680,28,274909966.14285713,8928.05416718323,16.686723686227932
5115,28,1066832588.1785715,14002.909152117685,16.921249151054457
1101,28,154809628.67857143,7750.465455404881,16.171391938650366
9141,28,1013297905.3214285,20118.7284633604,17.835074384736792
616,28,477951363.8214286,12807.44841367666,17.12918857761538
443,28,71248804.17857143,5605.746975612082,16.035202883565056
4274,28,543538007.0357143,9305.16791528219,15.943503913379583
5947,28,988883828.0714285,11748.075774608193,15.831758101473937
9072,28,197866915.5,6881.905428391875,16.005743011144656
1360,28,145473039.0,6453.705925019874,16.057207869854373
5549,28,254079838.85714287,8290.071805876836,16.46084328435397
9464,28,1377051174.857143,16643.573193691005,16.757207072099146
4278,28,612535951.2857143,12127.681399221823,16.721523187090337
870,28,480056922.78571427,7510.7752014137595,15.517367808446616
3828,28,211371529.7142857,8141.419996720897,16.56314007440812
4279,28,254749640.32142857,9099.484886600489,16.54374430953045
3827,28,305034064.85714287,11032.943189253201,17.229226160814513
3774,28,193952218.4642857,8341.58657240511,16.65086001917059
5981,28,950700961.3571428,10609.441709641056,15.726239205913098
9929,28,1077275727.357143,16779.556086783858,16.679438530064157
5073,28,128784418.28571428,6545.391717295724,16.111087528247403
1249,28,779280603.0714285,13483.432809949927,16.574326000078408
5821,28,281497657.14285713,8708.515334348154,16.30601345895698
3738,28,44227734.178571425,3790.422251112715,15.19235444776152
5309,28,416306478.28571427,8919.900551575336,15.956822017955007
6234,28,1128324722.3214285,15027.844807981926,17.19698355078506
5260,28,96932114.14285715,5488.311522158256,15.692981193591619
3714,28,559982642.5714285,11354.686160948846,16.37273164400255
1841,28,296719221.9285714,9005.848683019083,16.576927305556847
5761,28,1080351288.392857,16897.539357631347,17.142017394897444
8893,28,216261440.9642857,8229.590491107032,16.50446038647203
4358,28,70680298.17857143,4387.792748576497,15.505347934736704
5261,28,333691777.0,7316.472205560211,16.045942139915518
9226,28,1105669206.0714285,17597.498576325346,17.133928705825962
9243,28,76842183.07142857,5641.573949593674,15.897017268768762
5050,28,233196899.60714287,7789.874491507359,16.168438200467875
5068,28,697698069.8928572,12731.726673999,16.75298956580924
5748,28,577862484.25,11900.740176792888,16.1865258625598
9285,28,496349148.28571427,9041.764531827614,16.41604636350386
5338,28,412204328.75,9306.355832080006,16.42250352953602
6218,28,165013194.5,7060.5011304648315,16.214662700655165
9823,28,457643942.6785714,12895.528017935345,17.440924925199774
4047,28,315154643.9285714,6118.601500316241,15.542301610460472
1147,28,19642386.39285714,3397.541286897979,15.631624341127067
9277,28,828441896.75,17939.079750284905,17.906467359727262
4362,28,169159968.17857143,6614.706028266148,15.449378509380471
5788,28,1439414005.5,18026.880843951778,16.801076414301704
4304,28,377691502.28571427,9322.49021454613,16.545970030016342
1262,28,681528007.7142857,11364.687181818226,16.422780053479265
4087,28,455883480.8214286,7015.390468909754,15.344391690575232
5249,28,109224667.21428572,5914.343933886876,15.829234026439229
5790,28,501557460.89285713,14013.752232751227,17.664486486258173
9294,28,277314262.35714287,9148.352295107077,16.784551198082987
9946,28,812129442.6785715,16918.652128099315,17.25954287639427
3435,28,37815692.39285714,3844.4054421370815,15.449381682843624
1818,28,18740011.964285713,3252.0925279133016,15.385465889444774
1552,28,152639428.25,7796.0928290670245,16.47164328403536
4076,28,74448143.75,5979.806709896347,16.33133740776973
9937,28,237046130.67857143,7771.241538174124,16.180761752990513
4936,28,565775490.5357143,10488.868263218885,16.678543979022482
5273,28,878887617.8928572,9977.15259011118,15.82610813488923
4333,28,182832092.10714287,7546.965833735362,16.264132794911813
9236,28,1112277386.392857,18469.199644097396,17.466917510267926
6265,28,38059216.03571428,4030.79967764064,15.396364362475968
585,28,56222975.96428572,5258.976108445685,16.013159953031522
3745,28,170815244.5,7147.846566377938,16.415690147828865
9763,28,159397624.89285713,6348.642030018346,15.204590316735473
5775,28,1041360604.0,20467.043376862897,17.753905404495722
4185,28,199951158.5357143,7849.00123843055,16.127611064229768
499,28,1047334170.8214285,18502.8603378944,17.310038057823824
1834,28,103196967.35714285,5420.66879124713,15.833191225627328
9836,28,280161098.03571427,8268.495423304474,16.08159870376527
9835,28,665106200.7142857,12033.9696160763,16.635070528878238
1133,28,297826368.46428573,8479.3951571515,16.17654541545192
5773,28,1418539458.9642856,18443.406238788477,16.69602124927206
6256,28,894513360.3928572,11217.326984260448,16.704028777447007
3408,28,300672993.46428573,9166.76104041148,16.141857608907532
3740,28,746904596.2857143,14035.848574137179,17.297242013902387
5770,28,1322575087.5357144,23329.75011112008,18.334649870189942
5056,28,226917239.7142857,8058.397557614952,15.977247032594601
5297,28,37758720.96428572,3746.369608935388,15.092091462161177
4068,28,301612196.6785714,9903.971436445006,16.323742104989865
3739,28,514058672.0714286,8807.468054148501,16.194783539463177
5768,28,242204567.07142857,8221.951538461799,16.027314372915676
5839,28,89601120.64285715,5799.771160525587,15.8203706814035
3407,28,1046113042.2142857,13163.647051342099,16.34816687496349
5766,28,24480487.0,3171.4933945485895,15.064960218218983
5304,28,107598948.46428572,4769.334192710647,15.362894565036996
557,28,749695556.9285715,14351.640985976062,16.801645296845194
3735,28,363179764.3214286,8522.175852071943,16.394221823477128
4337,28,116801309.82142857,4751.775296441284,15.42915761855244
9699,28,976127850.4285715,12539.40372847496,16.805100210901852
10058,28,232976678.85714287,7787.3733478776485,16.50461802319715
8940,28,471380934.60714287,7829.864019051424,15.67085467430176
1074,28,354596901.89285713,10490.382717359837,16.507857462093707
421,28,41137862.85714286,4441.382641987985,15.959262818348813
5181,28,1167036353.392857,15846.659332760144,16.988014599894846
9707,28,240672209.92857143,9325.67428414662,16.82296676274688
9689,28,93087363.42857143,5361.943392674273,15.334546078585477
9344,28,1045178077.4285715,13596.655554102288,16.532026354481516
5230,28,197152270.5,7263.542615813566,16.074736475090393
6195,28,73568490.03571428,4811.89459561798,15.78829421201022
10059,28,622817360.1428572,13804.740256681249,17.213722725434554
1281,28,918923078.8571428,15030.442196323798,17.391125145159577
590,28,737263139.0714285,15048.94023962396,17.40500605190615
454,28,62752060.46428572,5188.605249559973,15.931770719893516
5231,28,305149615.4285714,8329.55394558119,15.763969509463609
5184,28,306385862.75,8727.009545770314,16.405135628256925
5364,28,666206312.5714285,12986.13203248713,17.243243175001655
1780,28,1036498281.6071428,17077.49569420498,17.46373210305112
1497,28,121401266.10714285,6581.013427218293,15.995865805399982
451,28,125706373.71428572,6732.803914023467,16.54897867067765
1141,28,162188471.92857143,7176.060930936203,16.448040418877124
8955,28,624279464.0714285,12256.90540580731,16.80687535703222
8958,28,255164807.7142857,8128.4963752443655,16.17753976702274
9697,28,1005516800.9642857,13372.0991720055,16.971829833475688
1284,28,498259414.71428573,8035.219154579489,15.9062318750028
9346,28,22073910.67857143,3352.955618399698,15.184528129922082
5232,28,182927515.7142857,5911.427159040702,15.186484219687086
8830,28,659944345.8928572,11920.049595963812,16.618571490455796
1573,28,192319505.14285713,7213.210914072138,16.281219400032974
4038,28,527326167.85714287,9312.020357218507,15.935690183381556
5811,28,253767086.2142857,8561.743416664309,16.477991775077893
5180,28,49584329.25,4147.440320714135,15.354962648137965
1798,28,16606580.57142857,3234.521491568647,15.601579130089053
1020,28,21971911.10714286,3287.8656702129942,15.252116249063988
8923,28,504263813.3214286,8072.608261933144,15.539066463466218
645,28,648814119.3571428,14506.848499790021,17.199703114088102
6211,28,75206066.25,5818.116500236024,16.436113182649557
4108,28,76903528.96428572,5289.132873250778,15.865104129808854
1268,28,117975368.89285715,4714.951689322938,15.528725251194416
3712,28,92224559.57142857,5037.565295417693,15.563604355089094
4960,28,168560904.0357143,7477.894482827037,16.45022910751683
3454,28,959277958.7142857,11046.524309532151,16.000800917040202
8925,28,76855543.0,6563.416800649582,16.783022224814427
6184,28,158981042.32142857,6385.599779102873,15.917537227789508
9331,28,59918497.428571425,5049.758285040128,15.801803885943466
8928,28,110518218.5,5544.9025661509895,15.734707040348566
5383,28,105421851.0,6311.8476154509235,16.12850846785735
1565,28,160321477.5,6800.890476165813,15.979600652026988
9819,28,804159617.9642857,13361.390206156624,16.317724494856712
6174,28,114908329.60714285,7662.7512621518645,17.07443013558608
1126,28,133582769.67857143,6795.21719467643,16.274170915926955
3710,28,351697429.46428573,12441.422197655542,17.410136975753144
